Order Line;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Product ID;Sales;Quantity;Discount;Profit
1450;CA-2020-145821;01/05/2020;07/05/2020;Standard Class;JB-15400;TEC-PH-10004348;88.752;3;0.2;11.094
1451;US-2020-160150;19/07/2020;20/07/2020;First Class;TS-21085;OFF-BI-10004352;2.025;1;0.7;-1.35
1452;CA-2021-133711;26/11/2021;29/11/2021;First Class;MC-17425;OFF-PA-10001685;70.98;7;0;347.802
1453;CA-2021-133711;26/11/2021;29/11/2021;First Class;MC-17425;OFF-BI-10000666;91.68;3;0;45.84
1454;CA-2021-133711;26/11/2021;29/11/2021;First Class;MC-17425;OFF-BI-10004352;33.75;5;0;16.875
1455;CA-2021-133711;26/11/2021;29/11/2021;First Class;MC-17425;TEC-MA-10000010;3040;8;0;1459.2
1456;CA-2022-148474;12/06/2022;19/06/2022;Standard Class;ME-17320;OFF-BI-10000977;91.2;3;0;41.952
1457;CA-2022-148474;12/06/2022;19/06/2022;Standard Class;ME-17320;FUR-TA-10002530;452.94;3;0;67.941
1458;CA-2020-111297;17/08/2020;21/08/2020;Standard Class;SC-20440;OFF-BI-10002412;52.2;9;0;23.49
1459;CA-2021-123722;25/09/2021;01/10/2021;Standard Class;NH-18610;OFF-LA-10001569;15.936;4;0.2;51.792
1460;CA-2019-155271;04/05/2019;04/05/2019;Same Day;AA-10480;FUR-FU-10001473;27.46;2;0;98.856
1461;CA-2020-119907;01/12/2020;08/12/2020;Standard Class;LC-17140;OFF-BI-10001765;55.424;2;0.2;193.984
1462;US-2021-128902;11/03/2021;15/03/2021;Standard Class;MB-18085;FUR-TA-10001095;244.006;2;0.3;-313.722
1463;CA-2021-152289;26/08/2021;28/08/2021;First Class;LC-16930;TEC-AC-10004571;159.984;2;0.2;439.956
1464;CA-2021-152289;26/08/2021;28/08/2021;First Class;LC-16930;FUR-CH-10002126;1.024.716;6;0.3;-292.776
1465;US-2021-104794;16/12/2021;19/12/2021;First Class;KD-16495;OFF-FA-10001754;3.68;2;0;18.032
1466;CA-2019-151708;08/08/2019;14/08/2019;Standard Class;MB-17305;FUR-FU-10001602;121.376;4;0.2;-30.344
1467;CA-2019-151708;08/08/2019;14/08/2019;Standard Class;MB-17305;TEC-AC-10001767;95.976;3;0.2;-107.973
1468;CA-2020-100769;16/05/2020;16/05/2020;Same Day;TH-21550;TEC-AC-10002402;255.968;4;0.2;31.996
1469;CA-2022-139199;09/12/2022;13/12/2022;Standard Class;DK-12835;FUR-CH-10000847;872.94;3;0;2.269.644
1470;CA-2022-139199;09/12/2022;13/12/2022;Standard Class;DK-12835;OFF-BI-10003982;41.54;2;0;195.238
1471;CA-2022-139199;09/12/2022;13/12/2022;Standard Class;DK-12835;OFF-PA-10001293;12.96;2;0;62.208
1472;US-2020-161466;24/09/2020;27/09/2020;Second Class;ON-18715;OFF-AR-10000634;6.848;2;0.2;0.5992
1473;CA-2022-164959;11/07/2022;15/07/2022;Standard Class;KN-16390;OFF-LA-10004272;8.67;3;0;40.749
1474;US-2020-105676;01/12/2020;02/12/2020;Same Day;NM-18520;FUR-FU-10004270;6.688;4;0.6;-40.128
1475;CA-2021-113138;19/11/2021;25/11/2021;Standard Class;NP-18685;OFF-AR-10003770;17.28;6;0;50.112
1476;CA-2021-113138;19/11/2021;25/11/2021;Standard Class;NP-18685;OFF-BI-10000320;17.712;3;0.2;64.206
1477;US-2022-104955;19/03/2022;24/03/2022;Standard Class;CG-12040;OFF-LA-10003121;28.91;7;0;132.986
1478;CA-2021-121958;13/11/2021;17/11/2021;Standard Class;CS-12505;OFF-SU-10000381;52.136;7;0.2;58.653
1479;CA-2022-121468;19/11/2022;20/11/2022;First Class;KD-16345;TEC-PH-10000376;31.968;4;0.2;23.976
1480;US-2021-108455;02/12/2021;08/12/2021;Standard Class;MK-18160;OFF-PA-10002262;25.92;4;0;124.416
1481;US-2021-108455;02/12/2021;08/12/2021;Standard Class;MK-18160;OFF-PA-10002464;40.46;7;0;198.254
1482;US-2021-108455;02/12/2021;08/12/2021;Standard Class;MK-18160;OFF-ST-10002214;33.87;3;0;88.062
1483;CA-2022-101210;25/08/2022;28/08/2022;Second Class;DW-13540;OFF-AR-10003560;9.728;2;0.2;17.024
1484;CA-2022-101210;25/08/2022;28/08/2022;Second Class;DW-13540;OFF-PA-10000130;3.424;1;0.2;1.07
1485;US-2021-108098;14/10/2021;18/10/2021;Standard Class;CP-12340;TEC-AC-10000865;177;3;0;30.09
1486;CA-2019-119032;27/11/2019;03/12/2019;Standard Class;MS-17770;OFF-FA-10003021;3.76;2;0;1.316
1487;CA-2020-140410;03/11/2020;07/11/2020;Standard Class;CM-12655;TEC-PH-10003580;1.212.848;7;0.2;1.061.242
1488;CA-2020-140410;03/11/2020;07/11/2020;Standard Class;CM-12655;TEC-AC-10001109;89.97;3;0;377.874
1489;CA-2020-140410;03/11/2020;07/11/2020;Standard Class;CM-12655;FUR-FU-10003347;42.6;3;0;16.614
1490;CA-2019-136280;29/11/2019;06/12/2019;Standard Class;Co-12640;OFF-LA-10000452;5.04;2;0.2;1.764
1491;CA-2022-151911;30/04/2022;05/05/2022;Second Class;DL-13495;OFF-EN-10002986;62.96;4;0;28.332
1492;CA-2022-166436;24/11/2022;28/11/2022;Standard Class;TS-21370;OFF-PA-10001838;5.88;1;0;28.812
1493;CA-2022-166436;24/11/2022;28/11/2022;Standard Class;TS-21370;FUR-CH-10000785;977.292;6;0.1;1.737.408
1494;CA-2022-139661;30/10/2022;03/11/2022;Standard Class;JW-15220;FUR-FU-10002885;9.64;2;0;36.632
1495;CA-2019-123925;17/12/2019;19/12/2019;Second Class;RF-19840;OFF-AR-10002952;40.05;3;0;11.214
1496;CA-2022-152485;04/09/2022;08/09/2022;Standard Class;JD-15790;OFF-AR-10003759;10.192;7;0.2;3.185
1497;CA-2022-152485;04/09/2022;08/09/2022;Standard Class;JD-15790;OFF-ST-10004950;16.784;1;0.2;-0.2098
1498;CA-2022-152485;04/09/2022;08/09/2022;Standard Class;JD-15790;OFF-AR-10001940;13.12;5;0.2;3.772
1499;CA-2021-141586;17/10/2021;20/10/2021;First Class;NK-18490;OFF-BI-10003981;18.16;5;0.2;6.583
1500;CA-2022-130386;12/11/2022;18/11/2022;Standard Class;NG-18430;OFF-PA-10002749;16.056;3;0.2;58.203
1501;CA-2022-130386;12/11/2022;18/11/2022;Standard Class;NG-18430;OFF-PA-10003823;223.056;9;0.2;69.705
1502;CA-2022-130386;12/11/2022;18/11/2022;Standard Class;NG-18430;OFF-ST-10003716;540.048;3;0.2;-472.542
1503;CA-2021-100468;24/11/2021;01/12/2021;Standard Class;AT-10435;TEC-PH-10001300;33.52;2;0.2;3.352
1504;CA-2021-100468;24/11/2021;01/12/2021;Standard Class;AT-10435;FUR-FU-10000010;9.94;2;0;30.814
1505;CA-2020-153388;01/08/2020;07/08/2020;Standard Class;PC-19000;OFF-AR-10001868;6.72;4;0;3.36
1506;CA-2020-153388;01/08/2020;07/08/2020;Standard Class;PC-19000;FUR-TA-10003715;1.004.976;6;0.2;-1.758.708
1507;CA-2022-154935;24/12/2022;29/12/2022;Standard Class;AR-10540;OFF-BI-10003708;17.88;3;0.2;55.875
1508;CA-2021-134208;17/09/2021;23/09/2021;Standard Class;CS-12505;TEC-MA-10004458;396;4;0;190.08
1509;CA-2022-108294;10/12/2022;10/12/2022;Same Day;LS-16975;OFF-BI-10004965;34.5;3;0;15.525
1510;CA-2022-103611;12/09/2022;15/09/2022;First Class;JM-15535;FUR-FU-10004270;8.36;2;0;30.096
1511;CA-2022-100384;24/06/2022;01/07/2022;Standard Class;NH-18610;OFF-AR-10002135;385.6;8;0;111.824
1512;CA-2022-100384;24/06/2022;01/07/2022;Standard Class;NH-18610;OFF-AR-10003514;35.82;9;0;118.206
1513;CA-2022-112809;18/08/2022;22/08/2022;Standard Class;RA-19915;OFF-ST-10002276;200.064;3;0.2;12.504
1514;CA-2022-112809;18/08/2022;22/08/2022;Standard Class;RA-19915;OFF-BI-10001098;21.38;5;0.8;-33.139
1515;CA-2022-112809;18/08/2022;22/08/2022;Standard Class;RA-19915;OFF-BI-10001636;6.744;4;0.8;-114.648
1516;US-2022-160759;11/12/2022;17/12/2022;Standard Class;AI-10855;FUR-CH-10002961;63.686;1;0.3;-9.098
1517;CA-2022-148446;10/12/2022;14/12/2022;Second Class;MC-17845;FUR-TA-10004256;1669.6;4;0;116.872
1518;CA-2019-111059;03/02/2019;06/02/2019;Second Class;TB-21400;OFF-BI-10004593;83.84;2;0.2;27.248
1519;CA-2019-111059;03/02/2019;06/02/2019;Second Class;TB-21400;OFF-BI-10002827;13.272;3;0.2;43.134
1520;CA-2022-116204;11/02/2022;14/02/2022;Second Class;VW-21775;OFF-BI-10001759;21.336;7;0.2;77.343
1521;CA-2022-109946;16/04/2022;21/04/2022;Standard Class;PL-18925;OFF-AR-10001419;16.52;5;0.2;2.065
1522;CA-2020-144806;06/12/2020;11/12/2020;Standard Class;GH-14425;FUR-FU-10002253;206.112;6;0.2;489.516
1523;CA-2020-144806;06/12/2020;11/12/2020;Standard Class;GH-14425;OFF-PA-10002586;19.92;5;0.2;6.723
1524;CA-2020-144806;06/12/2020;11/12/2020;Standard Class;GH-14425;OFF-PA-10003039;198.272;8;0.2;61.96
1525;CA-2020-144806;06/12/2020;11/12/2020;Standard Class;GH-14425;OFF-ST-10004804;247.104;6;0.2;-586.872
1526;CA-2020-144806;06/12/2020;11/12/2020;Standard Class;GH-14425;OFF-AR-10004042;86.304;6;0.2;97.092
1527;CA-2021-122392;22/07/2021;27/07/2021;Standard Class;CJ-12010;OFF-AR-10002221;4.16;2;0.2;0.364
1528;CA-2021-122392;22/07/2021;27/07/2021;Standard Class;CJ-12010;FUR-FU-10002456;11.648;2;0.2;33.488
1529;CA-2020-148432;07/11/2020;10/11/2020;Second Class;MC-18130;OFF-FA-10004968;26.18;7;0;0.5236
1530;CA-2020-148432;07/11/2020;10/11/2020;Second Class;MC-18130;OFF-PA-10001274;7.3;2;0;3.431
1531;CA-2020-103793;26/03/2020;31/03/2020;Standard Class;BV-11245;OFF-PA-10001125;74.352;3;0.2;23.235
1532;CA-2022-159884;31/08/2022;05/09/2022;Standard Class;JF-15490;OFF-ST-10000344;10.744;1;0.2;0.8058
1533;CA-2022-159884;31/08/2022;05/09/2022;Standard Class;JF-15490;OFF-FA-10000585;8.376;3;0.2;27.222
1534;CA-2021-139885;04/12/2021;08/12/2021;Standard Class;EB-13840;OFF-ST-10003324;212.88;6;0;0
1535;CA-2022-124086;10/02/2022;14/02/2022;Standard Class;MP-18175;FUR-BO-10004015;203.983;2;0.15;167.986
1536;CA-2021-112389;29/10/2021;02/11/2021;Standard Class;JM-15655;OFF-ST-10000419;40.74;3;0;0.4074
1537;CA-2021-112389;29/10/2021;02/11/2021;Standard Class;JM-15655;OFF-AP-10001626;11.67;3;0;30.342
1538;CA-2022-121888;15/09/2022;17/09/2022;Second Class;CL-11890;TEC-PH-10000439;39.99;1;0;115.971
1539;CA-2022-121888;15/09/2022;17/09/2022;Second Class;CL-11890;OFF-AR-10003478;16.28;2;0;6.512
1540;CA-2022-121888;15/09/2022;17/09/2022;Second Class;CL-11890;FUR-BO-10002545;782.94;3;0;2.035.644
1541;CA-2022-121888;15/09/2022;17/09/2022;Second Class;CL-11890;OFF-BI-10001765;242.48;7;0;1.163.904
1542;CA-2019-166884;11/03/2019;16/03/2019;Second Class;CK-12205;FUR-FU-10003981;8.32;5;0.2;2.288
1543;CA-2019-166884;11/03/2019;16/03/2019;Second Class;CK-12205;OFF-FA-10001561;10.464;6;0.2;17.004
1544;CA-2019-107181;04/02/2019;08/02/2019;Standard Class;DB-13270;OFF-BI-10004230;82.896;3;0.2;290.136
1545;CA-2019-107181;04/02/2019;08/02/2019;Standard Class;DB-13270;OFF-PA-10000350;34.24;4;0;160.928
1546;CA-2019-150245;31/12/2019;04/01/2020;Second Class;PC-18745;FUR-BO-10002613;1.573.488;7;0.2;196.686
1547;CA-2020-111395;23/11/2020;27/11/2020;Standard Class;VB-21745;OFF-PA-10000994;335.52;4;0.2;117.432
1548;CA-2020-111395;23/11/2020;27/11/2020;Standard Class;VB-21745;OFF-BI-10002867;23.912;2;0.8;-406.504
1549;CA-2020-111395;23/11/2020;27/11/2020;Standard Class;VB-21745;OFF-ST-10001291;27.056;2;0.2;23.674
1550;CA-2019-134278;06/07/2019;08/07/2019;First Class;EP-13915;TEC-CO-10001046;559.992;1;0.2;1.749.975
1551;US-2022-124926;13/11/2022;18/11/2022;Second Class;ME-17320;OFF-AP-10004868;9.324;6;0.8;-247.086
1552;CA-2021-159345;17/06/2021;22/06/2021;Standard Class;IG-15085;OFF-PA-10000806;111.96;2;0;548.604
1553;CA-2019-130274;03/05/2019;05/05/2019;First Class;JS-15940;OFF-LA-10002195;21.56;7;0;103.488
1554;CA-2022-158386;16/10/2022;21/10/2022;Standard Class;BO-11425;OFF-BI-10003719;124.75;5;0;57.385
1555;CA-2020-111507;06/02/2020;13/02/2020;Standard Class;VW-21775;OFF-AR-10001315;5.28;3;0;15.312
1556;CA-2022-120761;04/09/2022;08/09/2022;Standard Class;AB-10150;TEC-AC-10000171;91.96;4;0;395.428
1557;CA-2021-109176;09/05/2021;15/05/2021;Standard Class;JW-16075;OFF-EN-10003134;9.344;1;0.2;3.504
1558;CA-2021-109176;09/05/2021;15/05/2021;Standard Class;JW-16075;OFF-AR-10001955;79.36;5;0.2;9.92
1559;CA-2020-112116;16/03/2020;18/03/2020;Second Class;JE-15475;FUR-TA-10001039;171.96;2;0;447.096
1560;CA-2021-126809;09/04/2021;13/04/2021;Standard Class;EB-13750;OFF-BI-10003712;35.352;9;0.2;128.151
1561;CA-2019-105172;04/04/2019;09/04/2019;Standard Class;PK-18910;OFF-LA-10001641;18.9;6;0;9.072
1562;CA-2022-107293;05/09/2022;06/09/2022;First Class;CS-12400;OFF-AR-10003732;2.78;1;0;0.7228
1563;US-2022-102890;30/06/2022;30/06/2022;Same Day;SG-20470;FUR-TA-10000577;1044.63;5;0.4;-2.959.785
1564;CA-2020-158554;09/11/2020;09/11/2020;Same Day;CM-12190;OFF-PA-10004000;11.352;3;0.2;41.151
1565;CA-2019-116239;04/03/2019;04/03/2019;Same Day;CL-12565;OFF-ST-10001370;354.9;5;0;17.745
1566;CA-2020-132101;19/03/2020;25/03/2020;Standard Class;JO-15550;TEC-PH-10004539;453.576;3;0.2;396.879
1567;CA-2020-129112;29/11/2020;30/11/2020;First Class;AW-10840;TEC-AC-10003038;21.48;3;0.2;-0.2685
1568;CA-2020-129112;29/11/2020;30/11/2020;First Class;AW-10840;OFF-BI-10000088;8.784;4;0.8;-136.152
1569;US-2022-152002;11/06/2022;11/06/2022;Same Day;DV-13465;OFF-PA-10000357;122.97;3;0;602.553
1570;CA-2022-165029;26/11/2022;30/11/2022;Standard Class;AH-10075;OFF-AR-10003504;12.84;3;0;37.236
1571;US-2019-157385;23/11/2019;25/11/2019;First Class;SC-20095;FUR-CH-10000863;603.92;5;0.2;-67.941
1572;US-2019-157385;23/11/2019;25/11/2019;First Class;SC-20095;OFF-EN-10003160;21.84;3;0;104.832
1573;US-2019-157385;23/11/2019;25/11/2019;First Class;SC-20095;TEC-AC-10003280;29.99;1;0;62.979
1574;US-2019-157385;23/11/2019;25/11/2019;First Class;SC-20095;FUR-CH-10000595;381.44;2;0.2;23.84
1575;CA-2019-101602;15/12/2019;18/12/2019;First Class;MC-18100;TEC-PH-10000169;40.68;3;0.2;-9.153
1576;CA-2019-101602;15/12/2019;18/12/2019;First Class;MC-18100;FUR-CH-10004675;763.28;5;0.3;-21.808
1577;CA-2021-109057;22/04/2021;27/04/2021;Standard Class;TT-21460;OFF-ST-10002406;23.952;2;0.2;23.952
1578;CA-2021-154403;23/05/2021;27/05/2021;Standard Class;AP-10720;OFF-PA-10001526;4.98;1;0;24.402
1579;CA-2021-102456;27/02/2021;01/03/2021;First Class;DL-12865;OFF-AP-10004336;170.88;3;0;495.552
1580;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;TEC-PH-10003012;307.98;2;0;893.142
1581;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;FUR-TA-10002607;382.806;9;0.4;-1.531.224
1582;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;OFF-ST-10000642;41.96;2;0;29.372
1583;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;OFF-BI-10000545;1.217.568;2;0.2;456.588
1584;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;FUR-FU-10002157;47.04;3;0;183.456
1585;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;FUR-FU-10001706;6.16;2;0;29.568
1586;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;TEC-PH-10000984;979.95;5;0;274.386
1587;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;OFF-PA-10001357;143.7;3;0;68.976
1588;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;OFF-FA-10000992;10.65;3;0;50.055
1589;CA-2020-131338;09/08/2020;12/08/2020;First Class;NP-18325;TEC-AC-10002600;247.8;4;0;34.692
1590;CA-2021-109911;12/05/2021;16/05/2021;Standard Class;VG-21805;OFF-AR-10001662;10.96;4;0;29.592
1591;US-2021-132423;15/04/2021;19/04/2021;Standard Class;MY-18295;OFF-AR-10001221;33.488;7;0.2;58.604
1592;US-2021-132423;15/04/2021;19/04/2021;Standard Class;MY-18295;OFF-FA-10002988;8.04;5;0.2;29.145
1593;CA-2020-122826;23/06/2020;25/06/2020;Second Class;RD-19480;TEC-PH-10004830;202.068;4;0.2;226.764
1594;CA-2019-117317;19/10/2019;19/10/2019;Same Day;JF-15490;OFF-PA-10004519;13.44;3;0;65.856
1595;CA-2020-118423;24/03/2020;27/03/2020;First Class;DP-13390;FUR-BO-10000362;359.058;3;0.3;-359.058
1596;CA-2022-149181;08/05/2022;12/05/2022;Standard Class;MD-17350;FUR-CH-10004540;47.992;2;0.3;-20.568
1597;CA-2022-132234;16/10/2022;18/10/2022;First Class;MY-17380;FUR-FU-10001290;547.3;13;0;175.136
1598;CA-2022-158876;19/11/2022;21/11/2022;Second Class;AB-10150;OFF-PA-10000308;16.896;4;0.2;5.28
1599;CA-2022-158876;19/11/2022;21/11/2022;Second Class;AB-10150;OFF-SU-10001165;6.672;1;0.2;0.5004
1600;CA-2022-158876;19/11/2022;21/11/2022;Second Class;AB-10150;OFF-AR-10003373;99.136;4;0.2;86.744
1601;CA-2022-158876;19/11/2022;21/11/2022;Second Class;AB-10150;FUR-FU-10001967;15.992;2;0.6;-13.993
1602;CA-2021-164672;08/05/2021;13/05/2021;Second Class;GB-14530;FUR-FU-10001488;211.96;2;0;42.392
1603;US-2021-132857;11/12/2021;17/12/2021;Standard Class;CA-12775;OFF-AR-10003251;6.672;3;0.2;1.668
1604;CA-2022-116645;30/11/2022;04/12/2022;Standard Class;ME-17725;OFF-AR-10001044;155.94;6;0;452.226
1605;US-2021-115819;19/04/2021;24/04/2021;Second Class;JO-15280;TEC-PH-10004700;39.96;5;0.2;12.987
1606;US-2021-115819;19/04/2021;24/04/2021;Second Class;JO-15280;OFF-AR-10000823;5.46;3;0;15.288
1607;US-2021-115819;19/04/2021;24/04/2021;Second Class;JO-15280;OFF-AR-10004456;73.2;5;0;21.228
1608;US-2021-115819;19/04/2021;24/04/2021;Second Class;JO-15280;OFF-BI-10000050;5.84;1;0.2;1.971
1609;US-2021-115819;19/04/2021;24/04/2021;Second Class;JO-15280;OFF-PA-10002377;22.72;4;0;10.224
1610;US-2021-115819;19/04/2021;24/04/2021;Second Class;JO-15280;OFF-BI-10000591;9.336;3;0.2;32.676
1611;CA-2019-156349;26/05/2019;30/05/2019;Standard Class;ML-17395;FUR-BO-10000362;290.666;2;0.15;273.568
1612;CA-2019-156349;26/05/2019;30/05/2019;Standard Class;ML-17395;TEC-PH-10000441;202.084;2;0.2;202.084
1613;CA-2019-156349;26/05/2019;30/05/2019;Standard Class;ML-17395;TEC-PH-10002726;83.984;2;0.2;31.494
1614;CA-2022-138380;21/12/2022;25/12/2022;Standard Class;YS-21880;OFF-ST-10003306;1000.02;7;0;2.900.058
1615;US-2021-113509;15/03/2021;19/03/2021;Standard Class;PL-18925;TEC-AC-10004855;83.976;3;0.2;-136.461
1616;CA-2020-130022;10/08/2020;16/08/2020;Standard Class;JK-16120;OFF-LA-10002787;3.75;1;0;1.8
1617;CA-2020-130022;10/08/2020;16/08/2020;Standard Class;JK-16120;OFF-LA-10002043;41.4;4;0;19.872
1618;CA-2020-130022;10/08/2020;16/08/2020;Standard Class;JK-16120;OFF-AR-10001915;29.79;3;0;125.118
1619;US-2021-118780;10/09/2021;14/09/2021;Second Class;PN-18775;OFF-ST-10000352;59.48;2;0;8.922
1620;US-2021-118780;10/09/2021;14/09/2021;Second Class;PN-18775;OFF-PA-10000575;6.69;1;0;30.774
1621;CA-2022-108560;08/07/2022;15/07/2022;Standard Class;JC-15385;FUR-FU-10002937;198.46;2;0;99.23
1622;CA-2022-108560;08/07/2022;15/07/2022;Standard Class;JC-15385;OFF-LA-10003930;786.48;8;0;3.853.752
1623;CA-2022-108560;08/07/2022;15/07/2022;Standard Class;JC-15385;OFF-BI-10001107;23.168;2;0.2;78.192
1624;CA-2022-108560;08/07/2022;15/07/2022;Standard Class;JC-15385;TEC-AC-10003063;50;2;0;10.5
1625;CA-2020-157084;19/12/2020;24/12/2020;Standard Class;JG-15160;TEC-PH-10002922;675.96;5;0.2;84.495
1626;CA-2020-157084;19/12/2020;24/12/2020;Standard Class;JG-15160;TEC-AC-10002049;1265.85;3;0;556.974
1627;CA-2020-164539;16/11/2020;22/11/2020;Standard Class;PO-19180;OFF-AP-10002457;523.25;5;0;1.412.775
1628;CA-2020-143119;24/09/2020;30/09/2020;Standard Class;MC-17275;FUR-CH-10001270;517.5;6;0;155.25
1629;CA-2022-101049;21/06/2022;25/06/2022;Second Class;AS-10240;FUR-FU-10004415;17.92;5;0.2;2.464
1630;CA-2022-101049;21/06/2022;25/06/2022;Second Class;AS-10240;OFF-BI-10001510;41.256;6;0.7;-34.38
1631;CA-2021-106530;08/05/2021;08/05/2021;Same Day;CL-12565;OFF-ST-10002011;1.006.056;3;0.2;880.299
1632;CA-2021-106530;08/05/2021;08/05/2021;Same Day;CL-12565;OFF-PA-10002986;10.688;2;0.2;37.408
1633;CA-2021-106530;08/05/2021;08/05/2021;Same Day;CL-12565;OFF-PA-10004451;10.368;2;0.2;36.288
1634;CA-2021-106530;08/05/2021;08/05/2021;Same Day;CL-12565;OFF-ST-10000649;25.12;2;0.2;1.57
1635;CA-2021-106530;08/05/2021;08/05/2021;Same Day;CL-12565;TEC-AC-10001465;58.112;2;0.2;7.264
1636;CA-2019-168984;26/11/2019;02/12/2019;Standard Class;NW-18400;OFF-PA-10001166;15.552;3;0.2;54.432
1637;CA-2019-168984;26/11/2019;02/12/2019;Standard Class;NW-18400;OFF-ST-10001097;669.08;5;0.2;-167.27
1638;CA-2019-168984;26/11/2019;02/12/2019;Standard Class;NW-18400;TEC-PH-10000038;438.336;4;0.2;-876.672
1639;CA-2021-157266;26/05/2021;01/06/2021;Standard Class;TB-21280;OFF-PA-10002689;19.44;3;0;93.312
1640;CA-2021-157266;26/05/2021;01/06/2021;Standard Class;TB-21280;OFF-BI-10004728;9.64;2;0;44.344
1641;CA-2021-157266;26/05/2021;01/06/2021;Standard Class;TB-21280;OFF-PA-10004675;12.7;2;0;5.842
1642;CA-2021-157266;26/05/2021;01/06/2021;Standard Class;TB-21280;FUR-FU-10000629;41.37;3;0;173.754
1643;US-2019-134712;29/11/2019;04/12/2019;Standard Class;BS-11380;OFF-FA-10003112;12.624;2;0.2;3.945
1644;CA-2020-111829;19/03/2020;20/03/2020;First Class;FH-14365;OFF-ST-10000142;1247.64;3;0;3.493.392
1645;CA-2020-111829;19/03/2020;20/03/2020;First Class;FH-14365;TEC-CO-10001766;3149.93;7;0;14.804.671
1646;CA-2020-111829;19/03/2020;20/03/2020;First Class;FH-14365;OFF-PA-10004359;209.7;2;0;100.656
1647;CA-2020-105221;01/11/2020;03/11/2020;First Class;VM-21685;TEC-AC-10002323;35.36;2;0.2;-3.094
1648;CA-2020-105221;01/11/2020;03/11/2020;First Class;VM-21685;OFF-FA-10001135;3.168;2;0.2;-0.7128
1649;CA-2020-120341;26/09/2020;29/09/2020;Second Class;SF-20200;OFF-BI-10004224;121.104;6;0.7;-100.92
1650;CA-2020-120341;26/09/2020;29/09/2020;Second Class;SF-20200;TEC-PH-10003357;45.894;1;0.4;-91.788
1651;CA-2019-135699;29/08/2019;29/08/2019;Same Day;HH-15010;OFF-PA-10004475;109.92;2;0;538.608
1652;CA-2019-135699;29/08/2019;29/08/2019;Same Day;HH-15010;OFF-PA-10003001;13.36;2;0;64.128
1653;US-2022-132444;18/11/2022;21/11/2022;First Class;CD-12280;OFF-ST-10003442;169.68;6;0;458.136
1654;US-2022-132444;18/11/2022;21/11/2022;First Class;CD-12280;TEC-AC-10003832;132.52;4;0;543.332
1655;US-2022-132444;18/11/2022;21/11/2022;First Class;CD-12280;OFF-FA-10000611;2.96;2;0;14.208
1656;US-2022-132444;18/11/2022;21/11/2022;First Class;CD-12280;OFF-BI-10001116;8.448;2;0.2;29.568
1657;US-2022-132444;18/11/2022;21/11/2022;First Class;CD-12280;OFF-ST-10000563;95.94;3;0;9.594
1658;CA-2019-127159;12/05/2019;15/05/2019;First Class;HL-15040;FUR-FU-10000010;34.79;7;0;107.849
1659;CA-2022-161809;20/01/2022;26/01/2022;Standard Class;TH-21100;TEC-PH-10004922;160.776;3;0.2;100.485
1660;CA-2022-127285;30/10/2022;06/11/2022;Standard Class;MM-18055;OFF-BI-10004330;88.752;3;0.2;27.735
1661;CA-2022-127285;30/10/2022;06/11/2022;Standard Class;MM-18055;OFF-BI-10002072;13.904;2;0.2;5.214
1662;CA-2022-144526;30/04/2022;06/05/2022;Standard Class;QJ-19255;TEC-PH-10002549;677.58;5;0.4;-158.102
1663;CA-2022-144526;30/04/2022;06/05/2022;Standard Class;QJ-19255;OFF-BI-10002353;13.896;3;0.7;-9.264
1664;CA-2021-128531;24/11/2021;26/11/2021;Second Class;NS-18505;OFF-ST-10001325;41.92;5;0.2;3.668
1665;CA-2021-128531;24/11/2021;26/11/2021;Second Class;NS-18505;TEC-AC-10002049;297.576;3;0.2;-74.394
1666;CA-2021-128531;24/11/2021;26/11/2021;Second Class;NS-18505;OFF-FA-10002676;4.344;3;0.2;0.8688
1667;CA-2021-128531;24/11/2021;26/11/2021;Second Class;NS-18505;TEC-AC-10003023;94.992;2;0.2;-23.748
1668;CA-2021-128531;24/11/2021;26/11/2021;Second Class;NS-18505;OFF-PA-10000167;74.352;3;0.2;23.235
1669;CA-2021-128531;24/11/2021;26/11/2021;Second Class;NS-18505;OFF-AR-10003405;14.04;3;0.2;15.795
1670;US-2020-157154;10/01/2020;15/01/2020;Standard Class;MM-17920;FUR-TA-10001889;1.018.104;4;0.4;-3.733.048
1671;CA-2022-159457;19/10/2022;26/10/2022;Standard Class;RD-19480;TEC-PH-10002185;16.68;3;0.2;52.125
